-0.67,16220275.0,1137.27,-4.29,18446832149.0,16220275.0,692206000.0,-8.1,17563.10489996,1168.20,1117.11,1113.05,1113.05
0.08,16220312.0,1135.77,-4.41,18422543760.0,16220312.0,696194000.0,-8.16,17673.73417814,1167.70,1109.71,1107.86,1108.85
0.07,16220312.0,1135.35,-4.45,18415731229.0,16220312.0,696049000.0,-8.19,17868.79417693,1166.69,1107.32,1105.57,1107.32
0.12,16220312.0,1134.86,-4.5,18407783276.0,16220312.0,693498000.0,-8.18,18472.54017254,1164.75,1135.4,1131.22,1131.22
1.06,16220350.0,1144.8,-3.67,18569056680.0,16220350.0,705080000.0,-7.3,18676.16587095,1164.18,1131.83,1130,1131.69
1.15,16220350.0,1146.02,-3.56,18588845507.0,16220350.0,702810000.0,-7.13,18775.81795621,1163.52,1124.47,1121.37,1121.37
1.1,16220375.0,1147.98,-3.4,18620666093.0,16220375.0,703596000.0,-6.92,18762.11151367,1163.02,1123.77,1122,1124
0.11,16220375.0,1137.98,-4.25,18458462343.0,16220375.0,701813000.0,-7.65,18874.84983146,1162.48,1113.08,1110.61,1113.08
0.2,16220412.0,1138.39,-4.22,18465154817.0,16220412.0,708408000.0,-7.57,18951.03886159,1161.98,1118.38,1115,1118.37
-0.03,16220412.0,1136.35,-4.39,18432065176.0,16220412.0,730306000.0,-7.69,19008.37258237,1161.23,1096.99,1092.05,1097
-0.68,16220425.0,1131.27,-4.82,18349680190.0,16220425.0,733481000.0,-8.05,19014.91563636,1159.50,1104.37,1101,1101
-1.21,16220425.0,1130.81,-4.87,18342218794.0,16220425.0,729807000.0,-8.04,19000.32734326,1159.07,1111.46,1107,1109.24
-1.16,16220437.0,1132.6,-4.74,18371266946.0,16220437.0,731569000.0,-7.87,19000.79500343,1158.82,1121.63,1115.47,1115.48
-0.61,16220437.0,1134.89,-4.55,18408411747.0,16220437.0,739827000.0,-7.68,19009.32485937,1158.63,1118.8,1112.88,1118.8
-0.37,16220437.0,1134.88,-4.56,18408249543.0,16220437.0,740561000.0,-7.68,18819.46719845,1157.54,1117.52,1117.04,1117
-0.26,16220500.0,1132.68,-4.76,18372635940.0,16220500.0,740751000.0,-7.87,18796.56715374,1157.24,1115.01,1114.7,1115.01
-0.1,16220500.0,1132.78,-4.77,18374257990.0,16220500.0,745522000.0,-7.9,18742.20921468,1156.81,1116.99,1116.26,1116.99
0.23,16220525.0,1133.48,-4.75,18385640677.0,16220525.0,745771000.0,-7.86,18767.29263505,1156.74,1122,1120.01,1123.29
0.53,16220525.0,1137.01,-4.6,18442899130.0,16220525.0,745746000.0,-7.58,18738.24572315,1156.49,1125.94,1124,1125.94
0.31,16220562.0,1137.86,-4.7,18456728677.0,16220562.0,748119000.0,-7.54,18720.07703466,1156.09,1123.27,1120.21,1124.39
0.41,16220562.0,1139.2,-4.7,18478464230.0,16220562.0,751462000.0,-7.44,18873.86496309,1155.70,1129.81,1126.02,1129.03
0.97,16220575.0,1144.36,-4.49,18562177207.0,16220575.0,754737000.0,-7.02,19179.39193921,1155.19,1135.01,1133.62,1135
1.21,16220575.0,1146.8,-4.3,18601755410.0,16220575.0,755044000.0,-6.83,19242.59845550,1154.96,1132.33,1124.98,1134.11
0.97,16220612.0,1144.81,-4.68,18569518824.0,16220612.0,756282000.0,-7.01,19324.29014329,1154.70,1134.35,1129.01,1129.01
0.69,16220612.0,1143.99,-4.91,18556217922.0,16220612.0,759536000.0,-7.08,19386.15762246,1154.29,1137.5,1136.49,1136.48
0.86,16220637.0,1147.11,-4.72,18606854909.0,16220637.0,764363000.0,-6.82,19419.17923545,1154.07,1144,1143.99,1144
1.01,16220637.0,1150.62,-4.6,18663789345.0,16220637.0,769654000.0,-6.5,19341.03060920,1153.54,1148.81,1147.28,1148.81
1.14,16220675.0,1154.95,-4.35,18734068591.0,16220675.0,771345000.0,-6.11,19415.86301487,1153.16,1149,1148.81,1149.09
1.08,16220675.0,1157.93,-4.26,18782406203.0,16220675.0,775615000.0,-5.76,19409.07562958,1152.84,1148,1146.17,1148
0.93,16220675.0,1156.32,-4.47,18756290916.0,16220675.0,775962000.0,-5.85,19525.75902552,1152.69,1144.95,1140.01,1140.01
0.95,16220700.0,1155.69,-4.6,18746100783.0,16220700.0,775868000.0,-5.84,19563.46046116,1152.39,1144,1141.03,1142.01
0.88,16220700.0,1155.49,-4.68,18742856643.0,16220700.0,778910000.0,-5.81,20011.07156814,1152.25,1144.92,1142.85,1142.86
0.93,16220775.0,1158.69,-4.51,18794849785.0,16220775.0,783305000.0,-5.53,20060.68584065,1152.21,1154.29,1152.97,1152.98
0.64,16220775.0,1161.27,-4.4,18836699384.0,16220775.0,786199000.0,-5.26,19664.34046922,1150.74,1156,1153.46,1155.99
