17359503736.07,-6943801498.498
16226928.19,-6490787.466000001
1199.6299999999999,-479.972
17249587978.14,-6899835209.396001
19455227989.38,-7782090143.372001
16226164.28,-6490479.992000001
803715001.87,-321486002.61800003
354817015.88,-141926822.232
30877.50906783,-4182.945045522
2204.71,98.846
2140.84,90.90399999999988
2139.01,89.90599999999984
2141.84,90.90399999999988
